0, 0, 200
31.287, 0, 197.538
61.803, 0, 190.211
90.798, 0, 178.201
117.557, 0, 161.803
141.421, 0, 141.421
161.803, 0, 117.557
178.201, 0, 90.798
190.211, 0, 61.803
197.538, 0, 31.287
200, 0, 0
197.538, 0, -31.287
190.211, 0, -61.803
178.201, 0, -90.798
161.803, 0, -117.557
141.421, 0, -141.421
117.557, 0, -161.803
90.798, 0, -178.201
61.803, 0, -190.211
31.287, 0, -197.538
30.902, 4.894, 197.538
61.042, 9.668, 190.211
89.68, 14.204, 178.201
116.11, 18.39, 161.803
139.68, 22.123, 141.421
159.811, 25.312, 117.557
176.007, 27.877, 90.798
187.869, 29.756, 61.803
195.106, 30.902, 31.287
197.538, 31.287, 0
195.106, 30.902, -31.287
187.869, 29.756, -61.803
176.007, 27.877, -90.798
159.811, 25.312, -117.557
139.68, 22.123, -141.421
116.11, 18.39, -161.803
89.68, 14.204, -178.201
61.042, 9.668, -190.211
30.902, 4.894, -197.538
29.756, 9.668, 197.538
58.779, 19.098, 190.211
86.354, 28.058, 178.201
111.803, 36.327, 161.803
134.5, 43.702, 141.421
153.884, 50, 117.557
169.48, 55.067, 90.798
180.902, 58.779, 61.803
187.869, 61.042, 31.287
190.211, 61.803, 0
187.869, 61.042, -31.287
180.902, 58.779, -61.803
169.48, 55.067, -90.798
153.884, 50, -117.557
134.5, 43.702, -141.421
111.803, 36.327, -161.803
86.354, 28.058, -178.201
58.779, 19.098, -190.211
29.756, 9.668, -197.538
27.877, 14.204, 197.538
55.067, 28.058, 190.211
80.902, 41.221, 178.201
104.744, 53.37, 161.803
126.007, 64.204, 141.421
144.168, 73.457, 117.557
158.779, 80.902, 90.798
169.48, 86.354, 61.803
176.007, 89.68, 31.287
178.201, 90.798, 0
176.007, 89.68, -31.287
169.48, 86.354, -61.803
158.779, 80.902, -90.798
144.168, 73.457, -117.557
126.007, 64.204, -141.421
104.744, 53.37, -161.803
80.902, 41.221, -178.201
55.067, 28.058, -190.211
27.877, 14.204, -197.538
25.312, 18.39, 197.538
50, 36.327, 190.211
73.457, 53.37, 178.201
95.106, 69.098, 161.803
114.412, 83.125, 141.421
130.902, 95.106, 117.557
144.168, 104.744, 90.798
153.884, 111.803, 61.803
159.811, 116.11, 31.287
161.803, 117.557, 0
159.811, 116.11, -31.287
153.884, 111.803, -61.803
144.168, 104.744, -90.798
130.902, 95.106, -117.557
114.412, 83.125, -141.421
95.106, 69.098, -161.803
73.457, 53.37, -178.201
50, 36.327, -190.211
25.312, 18.39, -197.538
22.123, 22.123, 197.538
43.702, 43.702, 190.211
64.204, 64.204, 178.201
83.125, 83.125, 161.803
100, 100, 141.421
114.412, 114.412, 117.557
126.007, 126.007, 90.798
134.5, 134.5, 61.803
139.68, 139.68, 31.287
141.421, 141.421, 0
139.68, 139.68, -31.287
134.5, 134.5, -61.803
126.007, 126.007, -90.798
114.412, 114.412, -117.557
100, 100, -141.421
83.125, 83.125, -161.803
64.204, 64.204, -178.201
43.702, 43.702, -190.211
22.123, 22.123, -197.538
18.39, 25.312, 197.538
36.327, 50, 190.211
53.37, 73.457, 178.201
69.098, 95.106, 161.803
83.125, 114.412, 141.421
95.106, 130.902, 117.557
104.744, 144.168, 90.798
111.803, 153.884, 61.803
116.11, 159.811, 31.287
117.557, 161.803, 0
116.11, 159.811, -31.287
111.803, 153.884, -61.803
104.744, 144.168, -90.798
95.106, 130.902, -117.557
83.125, 114.412, -141.421
69.098, 95.106, -161.803
53.37, 73.457, -178.201
36.327, 50, -190.211
18.39, 25.312, -197.538
14.204, 27.877, 197.538
28.058, 55.067, 190.211
41.221, 80.902, 178.201
53.37, 104.744, 161.803
64.204, 126.007, 141.421
73.457, 144.168, 117.557
80.902, 158.779, 90.798
86.354, 169.48, 61.803
89.68, 176.007, 31.287
90.798, 178.201, 0
89.68, 176.007, -31.287
86.354, 169.48, -61.803
80.902, 158.779, -90.798
73.457, 144.168, -117.557
64.204, 126.007, -141.421
53.37, 104.744, -161.803
41.221, 80.902, -178.201
28.058, 55.067, -190.211
14.204, 27.877, -197.538
9.668, 29.756, 197.538
19.098, 58.779, 190.211
28.058, 86.354, 178.201
36.327, 111.803, 161.803
43.702, 134.5, 141.421
50, 153.884, 117.557
55.067, 169.48, 90.798
58.779, 180.902, 61.803
61.042, 187.869, 31.287
61.803, 190.211, 0
61.042, 187.869, -31.287
58.779, 180.902, -61.803
55.067, 169.48, -90.798
50, 153.884, -117.557
43.702, 134.5, -141.421
36.327, 111.803, -161.803
28.058, 86.354, -178.201
19.098, 58.779, -190.211
9.668, 29.756, -197.538
4.894, 30.902, 197.538
9.668, 61.042, 190.211
14.204, 89.68, 178.201
18.39, 116.11, 161.803
22.123, 139.68, 141.421
25.312, 159.811, 117.557
27.877, 176.007, 90.798
29.756, 187.869, 61.803
30.902, 195.106, 31.287
31.287, 197.538, 0
30.902, 195.106, -31.287
29.756, 187.869, -61.803
27.877, 176.007, -90.798
25.312, 159.811, -117.557
22.123, 139.68, -141.421
18.39, 116.11, -161.803
14.204, 89.68, -178.201
9.668, 61.042, -190.211
4.894, 30.902, -197.538
0, 31.287, 197.538
